Core name,Latitude(decimal degrees),Longitude (decimal degrees),Water depth (m),Depth in core (m),"Age (ka), QUEST age model",Planktonic and/or benthic species,d18O (benthic),d13C (benthic)
GEOB1041-3,-3.475,-7.6,4033,1.72,73.5,C. wuellerstorfi,2.97,
GEOB1041-3,-3.475,-7.6,4033,1.77,76.375,C. wuellerstorfi,3.08,
GEOB1041-3,-3.475,-7.6,4033,1.82,79.25,C. wuellerstorfi,3.22,
GEOB1041-3,-3.475,-7.6,4033,1.87,82.125,C. wuellerstorfi,3.04,
GEOB1041-3,-3.475,-7.6,4033,1.92,85,C. wuellerstorfi,2.97,
GEOB1041-3,-3.475,-7.6,4033,1.97,87.875,C. wuellerstorfi,3.38,
GEOB1041-3,-3.475,-7.6,4033,2.02,90.75,C. wuellerstorfi,3.26,
GEOB1041-3,-3.475,-7.6,4033,2.07,93.625,C. wuellerstorfi,3.14,
GEOB1041-3,-3.475,-7.6,4033,2.12,96.5,C. wuellerstorfi,3.11,
GEOB1041-3,-3.475,-7.6,4033,2.17,99.375,C. wuellerstorfi,3.14,
GEOB1041-3,-3.475,-7.6,4033,2.22,102.25,C. wuellerstorfi,3.11,
GEOB1041-3,-3.475,-7.6,4033,2.27,105.125,C. wuellerstorfi,3.06,
GEOB1041-3,-3.475,-7.6,4033,2.32,108,C. wuellerstorfi,3.39,
GEOB1041-3,-3.475,-7.6,4033,2.37,110.6363636,C. wuellerstorfi,3.18,
GEOB1041-3,-3.475,-7.6,4033,2.42,113.2727273,C. wuellerstorfi,2.85,
GEOB1041-3,-3.475,-7.6,4033,2.47,115.9090909,C. wuellerstorfi,2.68,
GEOB1041-3,-3.475,-7.6,4033,2.52,118.5454545,C. wuellerstorfi,2.45,
GEOB1041-3,-3.475,-7.6,4033,2.57,121.1818182,C. wuellerstorfi,2.53,
GEOB1041-3,-3.475,-7.6,4033,2.62,123.8181818,C. wuellerstorfi,2.49,
GEOB1041-3,-3.475,-7.6,4033,2.67,126.4545455,C. wuellerstorfi,2.44,
GEOB1041-3,-3.475,-7.6,4033,2.72,129.0909091,C. wuellerstorfi,3.11,
GEOB1041-3,-3.475,-7.6,4033,2.77,131.7272727,C. wuellerstorfi,2.66,
GEOB1041-3,-3.475,-7.6,4033,2.82,134.3636364,C. wuellerstorfi,3.65,
GEOB1041-3,-3.475,-7.6,4033,2.87,137,C. wuellerstorfi,4.12,
GEOB1041-3,-3.475,-7.6,4033,2.92,139.6666667,C. wuellerstorfi,4,
GEOB1041-3,-3.475,-7.6,4033,2.97,142.3333333,C. wuellerstorfi,3.74,
GEOB1041-3,-3.475,-7.6,4033,3.02,145,C. wuellerstorfi,3.82,
GEOB1041-3,-3.475,-7.6,4033,3.07,147.6666667,C. wuellerstorfi,3.86,
GEOB1041-3,-3.475,-7.6,4033,3.12,150.3333333,C. wuellerstorfi,3.95,
GEOB1041-3,-3.475,-7.6,4033,3.17,153,C. wuellerstorfi,3.92,
GEOB1041-3,-3.475,-7.6,4033,3.22,155.6666667,C. wuellerstorfi,4.07,
GEOB1041-3,-3.475,-7.6,4033,3.27,158.3333333,C. wuellerstorfi,3.9,
GEOB1041-3,-3.475,-7.6,4033,3.32,161,C. wuellerstorfi,3.89,
GEOB1041-3,-3.475,-7.6,4033,3.37,163.6666667,C. wuellerstorfi,3.85,
GEOB1041-3,-3.475,-7.6,4033,3.42,166.3333333,C. wuellerstorfi,4.07,
GEOB1041-3,-3.475,-7.6,4033,3.47,169,C. wuellerstorfi,3.73,
GEOB1041-3,-3.475,-7.6,4033,3.52,171.6666667,C. wuellerstorfi,3.82,
GEOB1041-3,-3.475,-7.6,4033,3.57,174.3333333,C. wuellerstorfi,3.77,
GEOB1041-3,-3.475,-7.6,4033,3.62,177,C. wuellerstorfi,3.88,
GEOB1041-3,-3.475,-7.6,4033,3.67,179.6666667,C. wuellerstorfi,3.85,
GEOB1041-3,-3.475,-7.6,4033,3.72,182.3333333,C. wuellerstorfi,3.78,
GEOB1041-3,-3.475,-7.6,4033,3.77,185,C. wuellerstorfi,3.62,
GEOB1041-3,-3.475,-7.6,4033,3.82,187.6666667,C. wuellerstorfi,3.12,
GEOB1041-3,-3.475,-7.6,4033,3.87,190.3333333,C. wuellerstorfi,3.07,
GEOB1041-3,-3.475,-7.6,4033,3.92,193,C. wuellerstorfi,2.76,
GEOB1041-3,-3.475,-7.6,4033,3.97,195.6666667,C. wuellerstorfi,2.94,
GEOB1041-3,-3.475,-7.6,4033,4.02,198.3333333,C. wuellerstorfi,2.85,
GEOB1105-4,-1.665,-12.4283,3225,0.38,8,C. wuellerstorfi,2.8,0.83
GEOB1105-4,-1.665,-12.4283,3225,0.43,9,C. wuellerstorfi,2.91,0.76
GEOB1105-4,-1.665,-12.4283,3225,0.48,10,C. wuellerstorfi,3.14,0.66
GEOB1105-4,-1.665,-12.4283,3225,0.53,11,C. wuellerstorfi,3.69,0.57
GEOB1105-4,-1.665,-12.4283,3225,0.58,12,C. wuellerstorfi,4.03,0.21
GEOB1105-4,-1.665,-12.4283,3225,0.63,13,C. wuellerstorfi,3.47,0.67
GEOB1105-4,-1.665,-12.4283,3225,0.68,14,C. wuellerstorfi,4.18,0.05
GEOB1105-4,-1.665,-12.4283,3225,0.73,15,C. wuellerstorfi,4.4,-0.11
GEOB1105-4,-1.665,-12.4283,3225,0.78,16,C. wuellerstorfi,4.49,0.06
GEOB1105-4,-1.665,-12.4283,3225,0.83,17,C. wuellerstorfi,4.52,-0.14
GEOB1105-4,-1.665,-12.4283,3225,0.88,18,C. wuellerstorfi,4.54,-0.06
GEOB1105-4,-1.665,-12.4283,3225,0.93,18.95652174,C. wuellerstorfi,4.47,-0.08
GEOB1105-4,-1.665,-12.4283,3225,0.98,19.91304348,C. wuellerstorfi,4.52,-0.09
GEOB1105-4,-1.665,-12.4283,3225,1.03,20.86956522,C. wuellerstorfi,4.53,-0.21
GEOB1105-4,-1.665,-12.4283,3225,1.08,21.82608696,C. wuellerstorfi,4.48,-0.19
GEOB1105-4,-1.665,-12.4283,3225,1.13,22.7826087,C. wuellerstorfi,4.43,-0.14
GEOB1105-4,-1.665,-12.4283,3225,1.18,23.73913043,C. wuellerstorfi,4.48,-0.37
GEOB1105-4,-1.665,-12.4283,3225,1.23,24.69565217,C. wuellerstorfi,4.54,-0.28
GEOB1105-4,-1.665,-12.4283,3225,1.28,25.65217391,C. wuellerstorfi,4.22,-0.03
GEOB1105-4,-1.665,-12.4283,3225,1.33,26.60869565,C. wuellerstorfi,4.26,-0.25
GEOB1105-4,-1.665,-12.4283,3225,1.38,27.56521739,C. wuellerstorfi,4.35,-0.07
GEOB1105-4,-1.665,-12.4283,3225,1.43,28.52173913,C. wuellerstorfi,4.28,-0.15
GEOB1105-4,-1.665,-12.4283,3225,1.48,29.47826087,C. wuellerstorfi,4.36,-0.18
GEOB1105-4,-1.665,-12.4283,3225,1.53,30.43478261,C. wuellerstorfi,4.08,0.08
GEOB1105-4,-1.665,-12.4283,3225,1.58,31.39130435,C. wuellerstorfi,4.24,0.22
GEOB1105-4,-1.665,-12.4283,3225,1.63,32.34782609,C. wuellerstorfi,4.06,0.24
GEOB1105-4,-1.665,-12.4283,3225,1.68,33.30434783,C. wuellerstorfi,4.18,0.14
GEOB1105-4,-1.665,-12.4283,3225,1.73,34.26086957,C. wuellerstorfi,4.09,0.27
GEOB1105-4,-1.665,-12.4283,3225,1.78,35.2173913,C. wuellerstorfi,4.02,0.3
GEOB1105-4,-1.665,-12.4283,3225,1.83,36.17391304,C. wuellerstorfi,3.93,0.37
GEOB1105-4,-1.665,-12.4283,3225,1.88,37.13043478,C. wuellerstorfi,3.96,0.31
GEOB1105-4,-1.665,-12.4283,3225,1.93,38.08695652,C. wuellerstorfi,3.98,0.24
GEOB1105-4,-1.665,-12.4283,3225,1.98,39.04347826,C. wuellerstorfi,3.87,0.3
GEOB1105-4,-1.665,-12.4283,3225,2.03,40,C. wuellerstorfi,3.96,0.33
GEOB1105-4,-1.665,-12.4283,3225,2.08,40.95652174,C. wuellerstorfi,3.92,0.42
GEOB1105-4,-1.665,-12.4283,3225,2.13,41.91304348,C. wuellerstorfi,3.97,0.19
GEOB1105-4,-1.665,-12.4283,3225,2.18,42.86956522,C. wuellerstorfi,3.9,0.3
GEOB1105-4,-1.665,-12.4283,3225,2.23,43.82608696,C. wuellerstorfi,4.04,0.31
GEOB1105-4,-1.665,-12.4283,3225,2.28,44.7826087,C. wuellerstorfi,4.06,0.24
GEOB1105-4,-1.665,-12.4283,3225,2.33,45.73913043,C. wuellerstorfi,4.06,0.12
GEOB1105-4,-1.665,-12.4283,3225,2.38,46.69565217,C. wuellerstorfi,4.02,0.46
GEOB1105-4,-1.665,-12.4283,3225,2.43,47.65217391,C. wuellerstorfi,4.06,0.34
GEOB1105-4,-1.665,-12.4283,3225,2.48,48.60869565,C. wuellerstorfi,3.86,0.42
GEOB1105-4,-1.665,-12.4283,3225,2.53,49.56521739,C. wuellerstorfi,3.86,0.34
GEOB1105-4,-1.665,-12.4283,3225,2.58,50.52173913,C. wuellerstorfi,3.76,0.43
GEOB1105-4,-1.665,-12.4283,3225,2.63,51.47826087,C. wuellerstorfi,4,0.22
GEOB1105-4,-1.665,-12.4283,3225,2.68,52.43478261,C. wuellerstorfi,3.81,0
GEOB1105-4,-1.665,-12.4283,3225,2.73,53.39130435,C. wuellerstorfi,3.82,0.63
GEOB1105-4,-1.665,-12.4283,3225,2.78,54.34782609,C. wuellerstorfi,3.8,0.36
GEOB1105-4,-1.665,-12.4283,3225,2.83,55.30434783,C. wuellerstorfi,3.62,0.47
GEOB1105-4,-1.665,-12.4283,3225,2.88,56.26086957,C. wuellerstorfi,3.64,0.15
GEOB1105-4,-1.665,-12.4283,3225,2.93,57.2173913,C. wuellerstorfi,3.82,0.29
GEOB1105-4,-1.665,-12.4283,3225,2.98,58.17391304,C. wuellerstorfi,3.6,0.45
GEOB1105-4,-1.665,-12.4283,3225,3.03,59.13043478,C. wuellerstorfi,3.92,-0.34
GEOB1105-4,-1.665,-12.4283,3225,3.08,60.08695652,C. wuellerstorfi,3.91,-0.07
GEOB1105-4,-1.665,-12.4283,3225,3.13,61.04347826,C. wuellerstorfi,3.86,0.04
GEOB1105-4,-1.665,-12.4283,3225,3.18,62,C. wuellerstorfi,3.96,-0.29
GEOB1105-4,-1.665,-12.4283,3225,3.23,63.5625,C. wuellerstorfi,3.97,-0.15
GEOB1105-4,-1.665,-12.4283,3225,3.28,65.125,C. wuellerstorfi,4.13,-0.24
GEOB1105-4,-1.665,-12.4283,3225,3.33,66.6875,C. wuellerstorfi,3.87,0.05
GEOB1105-4,-1.665,-12.4283,3225,3.38,68.25,C. wuellerstorfi,3.75,0.3
GEOB1105-4,-1.665,-12.4283,3225,3.43,69.8125,C. wuellerstorfi,3.59,0.47
GEOB1105-4,-1.665,-12.4283,3225,3.48,71.375,C. wuellerstorfi,3.72,0.56
GEOB1105-4,-1.665,-12.4283,3225,3.53,72.9375,C. wuellerstorfi,3.59,0.25
GEOB1105-4,-1.665,-12.4283,3225,3.58,74.5,C. wuellerstorfi,3.63,0.7
GEOB1105-4,-1.665,-12.4283,3225,3.63,76.0625,C. wuellerstorfi,3.39,0.57
GEOB1105-4,-1.665,-12.4283,3225,3.68,77.625,C. wuellerstorfi,3.5,0.56
GEOB1105-4,-1.665,-12.4283,3225,3.73,79.1875,C. wuellerstorfi,3.34,0.58
GEOB1105-4,-1.665,-12.4283,3225,3.78,80.75,C. wuellerstorfi,3.07,0.77
GEOB1105-4,-1.665,-12.4283,3225,3.83,82.3125,C. wuellerstorfi,3.09,0.54
GEOB1105-4,-1.665,-12.4283,3225,3.88,83.875,C. wuellerstorfi,3.17,0.49
GEOB1105-4,-1.665,-12.4283,3225,3.93,85.4375,C. wuellerstorfi,2.99,0.94
GEOB1105-4,-1.665,-12.4283,3225,3.98,87,C. wuellerstorfi,3.2,0.66
GEOB1105-4,-1.665,-12.4283,3225,4.03,88.05,C. wuellerstorfi,3.12,0.5
GEOB1105-4,-1.665,-12.4283,3225,4.08,89.1,C. wuellerstorfi,3.39,0.41
GEOB1105-4,-1.665,-12.4283,3225,4.13,90.15,C. wuellerstorfi,3.52,0.53
GEOB1105-4,-1.665,-12.4283,3225,4.18,91.2,C. wuellerstorfi,3.37,0.71
GEOB1105-4,-1.665,-12.4283,3225,4.23,92.25,C. wuellerstorfi,3.24,0.44
GEOB1105-4,-1.665,-12.4283,3225,4.28,93.3,C. wuellerstorfi,3.35,0.24
GEOB1105-4,-1.665,-12.4283,3225,4.33,94.35,C. wuellerstorfi,3.25,0.43
GEOB1105-4,-1.665,-12.4283,3225,4.38,95.4,C. wuellerstorfi,3.15,0.6
GEOB1105-4,-1.665,-12.4283,3225,4.43,96.45,C. wuellerstorfi,3.1,0.74
GEOB1105-4,-1.665,-12.4283,3225,4.48,97.5,C. wuellerstorfi,3.09,0.86
GEOB1105-4,-1.665,-12.4283,3225,4.53,98.55,C. wuellerstorfi,3,0.79
GEOB1105-4,-1.665,-12.4283,3225,4.58,99.6,C. wuellerstorfi,3.08,0.71
GEOB1105-4,-1.665,-12.4283,3225,4.63,100.65,C. wuellerstorfi,3.21,0.71
GEOB1105-4,-1.665,-12.4283,3225,4.68,101.7,C. wuellerstorfi,3.07,0.71
GEOB1105-4,-1.665,-12.4283,3225,4.73,102.75,C. wuellerstorfi,3.14,0.68
GEOB1105-4,-1.665,-12.4283,3225,4.78,103.8,C. wuellerstorfi,3.22,0.33
GEOB1105-4,-1.665,-12.4283,3225,4.83,104.85,C. wuellerstorfi,3.46,0.13
GEOB1105-4,-1.665,-12.4283,3225,4.88,105.9,C. wuellerstorfi,3.27,0.49
GEOB1105-4,-1.665,-12.4283,3225,4.93,106.95,C. wuellerstorfi,3.55,0.19
GEOB1105-4,-1.665,-12.4283,3225,4.98,108,C. wuellerstorfi,3.54,0.36
GEOB1105-4,-1.665,-12.4283,3225,5.03,109.3809524,C. wuellerstorfi,3.34,0.35
GEOB1105-4,-1.665,-12.4283,3225,5.08,110.7619048,C. wuellerstorfi,3.15,0.53
GEOB1105-4,-1.665,-12.4283,3225,5.13,112.1428571,C. wuellerstorfi,2.98,0.43
GEOB1105-4,-1.665,-12.4283,3225,5.18,113.5238095,C. wuellerstorfi,2.89,0.74
GEOB1105-4,-1.665,-12.4283,3225,5.23,114.9047619,C. wuellerstorfi,2.98,0.6
GEOB1105-4,-1.665,-12.4283,3225,5.28,116.2857143,C. wuellerstorfi,2.61,0.9
GEOB1105-4,-1.665,-12.4283,3225,5.33,117.6666667,C. wuellerstorfi,2.44,0.69
GEOB1105-4,-1.665,-12.4283,3225,5.38,119.047619,C. wuellerstorfi,2.47,0.77
GEOB1105-4,-1.665,-12.4283,3225,5.43,120.4285714,C. wuellerstorfi,2.29,0.58
GEOB1105-4,-1.665,-12.4283,3225,5.48,121.8095238,C. wuellerstorfi,2.36,0.73
GEOB1105-4,-1.665,-12.4283,3225,5.53,123.1904762,C. wuellerstorfi,2.35,0.68
GEOB1105-4,-1.665,-12.4283,3225,5.58,124.5714286,C. wuellerstorfi,2.57,0.2
GEOB1105-4,-1.665,-12.4283,3225,5.63,125.952381,C. wuellerstorfi,3.35,0.21
GEOB1105-4,-1.665,-12.4283,3225,5.68,127.3333333,C. wuellerstorfi,3.62,0.26
GEOB1105-4,-1.665,-12.4283,3225,5.73,128.7142857,C. wuellerstorfi,3.79,0.1
GEOB1105-4,-1.665,-12.4283,3225,5.78,130.0952381,C. wuellerstorfi,4.01,-0.01
GEOB1105-4,-1.665,-12.4283,3225,5.83,131.4761905,C. wuellerstorfi,3.79,-0.01
GEOB1105-4,-1.665,-12.4283,3225,5.88,132.8571429,C. wuellerstorfi,4.24,0.1
GEOB1105-4,-1.665,-12.4283,3225,5.93,134.2380952,C. wuellerstorfi,4.41,-0.05
GEOB1105-4,-1.665,-12.4283,3225,5.98,135.6190476,C. wuellerstorfi,4.33,-0.47
GEOB1105-4,-1.665,-12.4283,3225,6.03,137,C. wuellerstorfi,4.1,-0.22
GEOB1105-4,-1.665,-12.4283,3225,6.08,138.3939394,C. wuellerstorfi,4.12,-0.21
GEOB1105-4,-1.665,-12.4283,3225,6.13,139.7878788,C. wuellerstorfi,3.96,-0.08
GEOB1105-4,-1.665,-12.4283,3225,6.18,141.1818182,C. wuellerstorfi,4.1,-0.2
GEOB1105-4,-1.665,-12.4283,3225,6.23,142.5757576,C. wuellerstorfi,4.11,-0.11
GEOB1105-4,-1.665,-12.4283,3225,6.28,143.969697,C. wuellerstorfi,3.98,-0.08
GEOB1105-4,-1.665,-12.4283,3225,6.33,145.3636364,C. wuellerstorfi,4.1,-0.32
GEOB1105-4,-1.665,-12.4283,3225,6.38,146.7575758,C. wuellerstorfi,3.98,-0.23
GEOB1105-4,-1.665,-12.4283,3225,6.43,148.1515152,C. wuellerstorfi,3.99,-0.28
GEOB1105-4,-1.665,-12.4283,3225,6.48,149.5454545,C. wuellerstorfi,4.06,-0.24
GEOB1105-4,-1.665,-12.4283,3225,6.53,150.9393939,C. wuellerstorfi,4.08,-0.56
GEOB1105-4,-1.665,-12.4283,3225,6.58,152.3333333,C. wuellerstorfi,4.14,-0.33
GEOB1105-4,-1.665,-12.4283,3225,6.63,153.7272727,C. wuellerstorfi,4.24,-0.21
GEOB1105-4,-1.665,-12.4283,3225,6.68,155.1212121,C. wuellerstorfi,4.06,-0.34
GEOB1105-4,-1.665,-12.4283,3225,6.73,156.5151515,C. wuellerstorfi,4.12,0.17
GEOB1105-4,-1.665,-12.4283,3225,6.78,157.9090909,C. wuellerstorfi,3.9,-0.09
GEOB1105-4,-1.665,-12.4283,3225,6.83,159.3030303,C. wuellerstorfi,4.01,-0.27
GEOB1105-4,-1.665,-12.4283,3225,6.88,160.6969697,C. wuellerstorfi,3.99,0
GEOB1105-4,-1.665,-12.4283,3225,6.93,162.0909091,C. wuellerstorfi,3.87,0.02
GEOB1105-4,-1.665,-12.4283,3225,6.98,163.4848485,C. wuellerstorfi,3.92,-0.2
GEOB1105-4,-1.665,-12.4283,3225,7.03,164.8787879,C. wuellerstorfi,3.8,0.31
GEOB1105-4,-1.665,-12.4283,3225,7.08,166.2727273,C. wuellerstorfi,3.69,0.05
GEOB1105-4,-1.665,-12.4283,3225,7.13,167.6666667,C. wuellerstorfi,3.62,-0.2
GEOB1105-4,-1.665,-12.4283,3225,7.18,169.0606061,C. wuellerstorfi,3.59,-0.04
GEOB1105-4,-1.665,-12.4283,3225,7.23,170.4545455,C. wuellerstorfi,3.69,-0.29
GEOB1105-4,-1.665,-12.4283,3225,7.28,171.8484848,C. wuellerstorfi,3.68,0.16
GEOB1105-4,-1.665,-12.4283,3225,7.33,173.2424242,C. wuellerstorfi,3.75,-0.24
GEOB1105-4,-1.665,-12.4283,3225,7.38,174.6363636,C. wuellerstorfi,3.78,-0.06
GEOB1105-4,-1.665,-12.4283,3225,7.43,176.030303,C. wuellerstorfi,3.93,0.14
GEOB1105-4,-1.665,-12.4283,3225,7.48,177.4242424,C. wuellerstorfi,3.6,0.14
GEOB1105-4,-1.665,-12.4283,3225,7.53,178.8181818,C. wuellerstorfi,3.62,0.21
GEOB1105-4,-1.665,-12.4283,3225,7.58,180.2121212,C. wuellerstorfi,3.53,0.02
GEOB1105-4,-1.665,-12.4283,3225,7.63,181.6060606,C. wuellerstorfi,3.95,0.09
GEOB1105-4,-1.665,-12.4283,3225,7.68,183,C. wuellerstorfi,3.76,-0.06
GEOB1105-4,-1.665,-12.4283,3225,7.73,184.2,C. wuellerstorfi,3.85,-0.01
GEOB1105-4,-1.665,-12.4283,3225,7.78,185.4,C. wuellerstorfi,3.82,-0.13
GEOB1105-4,-1.665,-12.4283,3225,7.83,186.6,C. wuellerstorfi,3.76,-0.01
GEOB1105-4,-1.665,-12.4283,3225,7.88,187.8,C. wuellerstorfi,3.82,0.05
GEOB1105-4,-1.665,-12.4283,3225,7.93,189,C. wuellerstorfi,3.7,0.01
GEOB1105-4,-1.665,-12.4283,3225,7.98,190.2,C. wuellerstorfi,3.52,0.11
GEOB1105-4,-1.665,-12.4283,3225,8.03,191.4,C. wuellerstorfi,3.45,0.48
GEOB1105-4,-1.665,-12.4283,3225,8.08,192.6,C. wuellerstorfi,3.63,0.27
GEOB1105-4,-1.665,-12.4283,3225,8.13,193.8,C. wuellerstorfi,3.57,0.34
GEOB1105-4,-1.665,-12.4283,3225,8.18,195,C. wuellerstorfi,3.33,0.38
GEOB1105-4,-1.665,-12.4283,3225,8.23,196.2,C. wuellerstorfi,3.16,0.72
GEOB1105-4,-1.665,-12.4283,3225,8.28,197.4,C. wuellerstorfi,2.99,0.08
GEOB1105-4,-1.665,-12.4283,3225,8.33,198.6,C. wuellerstorfi,3.44,0.1
GEOB1105-4,-1.665,-12.4283,3225,8.38,199.8,C. wuellerstorfi,3.16,0.46
GEOB1112-4,-5.7783,-10.75,3125,0.03,3,C. wuellerstorfi,2.57,1.03
GEOB1112-4,-5.7783,-10.75,3125,0.08,4.666666667,C. wuellerstorfi,2.61,0.93
GEOB1112-4,-5.7783,-10.75,3125,0.13,6.333333333,C. wuellerstorfi,2.42,0.92
GEOB1112-4,-5.7783,-10.75,3125,0.18,8,C. wuellerstorfi,2.62,0.62
GEOB1112-4,-5.7783,-10.75,3125,0.23,9.666666667,C. wuellerstorfi,2.71,0.91
GEOB1112-4,-5.7783,-10.75,3125,0.28,11.33333333,C. wuellerstorfi,3.6,0.58
GEOB1112-4,-5.7783,-10.75,3125,0.33,13,C. wuellerstorfi,3.18,0.53
GEOB1112-4,-5.7783,-10.75,3125,0.38,14.66666667,C. wuellerstorfi,3.88,0.11
GEOB1112-4,-5.7783,-10.75,3125,0.43,16.33333333,C. wuellerstorfi,4.22,0.23
GEOB1112-4,-5.7783,-10.75,3125,0.48,18,C. wuellerstorfi,4.4,0.26
GEOB1112-4,-5.7783,-10.75,3125,0.53,19.83333333,C. wuellerstorfi,4.39,0.3
GEOB1112-4,-5.7783,-10.75,3125,0.58,21.66666667,C. wuellerstorfi,4.4,0.32
GEOB1112-4,-5.7783,-10.75,3125,0.63,23.5,C. wuellerstorfi,4.38,0.52
GEOB1112-4,-5.7783,-10.75,3125,0.68,25.33333333,C. wuellerstorfi,3.9,0.34
GEOB1112-4,-5.7783,-10.75,3125,0.73,27.16666667,C. wuellerstorfi,3.91,0.44
GEOB1112-4,-5.7783,-10.75,3125,0.78,29,C. wuellerstorfi,3.78,0.51
GEOB1112-4,-5.7783,-10.75,3125,0.83,30.83333333,C. wuellerstorfi,3.74,0.58
GEOB1112-4,-5.7783,-10.75,3125,0.88,32.66666667,C. wuellerstorfi,3.8,0.58
GEOB1112-4,-5.7783,-10.75,3125,0.93,34.5,C. wuellerstorfi,3.91,0.53
GEOB1112-4,-5.7783,-10.75,3125,0.98,36.33333333,C. wuellerstorfi,3.85,0.7
GEOB1112-4,-5.7783,-10.75,3125,1.03,38.16666667,C. wuellerstorfi,3.87,0.59
GEOB1112-4,-5.7783,-10.75,3125,1.08,40,C. wuellerstorfi,3.87,0.49
GEOB1112-4,-5.7783,-10.75,3125,1.13,41.83333333,C. wuellerstorfi,3.76,0.54
GEOB1112-4,-5.7783,-10.75,3125,1.18,43.66666667,C. wuellerstorfi,3.83,0.54
GEOB1112-4,-5.7783,-10.75,3125,1.23,45.5,C. wuellerstorfi,3.71,0.47
GEOB1112-4,-5.7783,-10.75,3125,1.28,47.33333333,C. wuellerstorfi,3.67,0.55
GEOB1112-4,-5.7783,-10.75,3125,1.33,49.16666667,C. wuellerstorfi,3.67,0.5
GEOB1112-4,-5.7783,-10.75,3125,1.38,51,C. wuellerstorfi,3.77,0.7
GEOB1112-4,-5.7783,-10.75,3125,1.43,52.83333333,C. wuellerstorfi,3.52,0.66
GEOB1112-4,-5.7783,-10.75,3125,1.48,54.66666667,C. wuellerstorfi,3.71,0.31
GEOB1112-4,-5.7783,-10.75,3125,1.53,56.5,C. wuellerstorfi,3.64,0.43
GEOB1112-4,-5.7783,-10.75,3125,1.58,58.33333333,C. wuellerstorfi,3.77,0.33
GEOB1112-4,-5.7783,-10.75,3125,1.63,60.16666667,C. wuellerstorfi,3.76,0.22
GEOB1112-4,-5.7783,-10.75,3125,1.68,62,C. wuellerstorfi,3.97,0.05
GEOB1112-4,-5.7783,-10.75,3125,1.73,65.125,C. wuellerstorfi,3.87,0.28
GEOB1112-4,-5.7783,-10.75,3125,1.78,68.25,C. wuellerstorfi,3.61,0.61
GEOB1112-4,-5.7783,-10.75,3125,1.83,71.375,C. wuellerstorfi,3.76,0.62
GEOB1112-4,-5.7783,-10.75,3125,1.88,74.5,C. wuellerstorfi,3.46,0.65
GEOB1112-4,-5.7783,-10.75,3125,1.93,77.625,C. wuellerstorfi,3.42,0.84
GEOB1112-4,-5.7783,-10.75,3125,1.98,80.75,C. wuellerstorfi,3.24,0.85
GEOB1112-4,-5.7783,-10.75,3125,2.03,83.875,C. wuellerstorfi,3.33,0.89
GEOB1112-4,-5.7783,-10.75,3125,2.08,87,C. wuellerstorfi,3.5,0.55
GEOB1112-4,-5.7783,-10.75,3125,2.13,88.90909091,C. wuellerstorfi,3.46,0.71
GEOB1112-4,-5.7783,-10.75,3125,2.18,90.81818182,C. wuellerstorfi,3.32,0.93
GEOB1112-4,-5.7783,-10.75,3125,2.23,92.72727273,C. wuellerstorfi,3.29,0.64
GEOB1112-4,-5.7783,-10.75,3125,2.28,94.63636364,C. wuellerstorfi,3.21,0.81
GEOB1112-4,-5.7783,-10.75,3125,2.33,96.54545455,C. wuellerstorfi,3.1,0.93
GEOB1112-4,-5.7783,-10.75,3125,2.38,98.45454545,C. wuellerstorfi,3.14,0.88
GEOB1112-4,-5.7783,-10.75,3125,2.43,100.3636364,C. wuellerstorfi,2.53,1.06
GEOB1112-4,-5.7783,-10.75,3125,2.48,102.2727273,C. wuellerstorfi,3.15,0.61
GEOB1112-4,-5.7783,-10.75,3125,2.53,104.1818182,C. wuellerstorfi,3.26,0.25
GEOB1112-4,-5.7783,-10.75,3125,2.58,106.0909091,C. wuellerstorfi,3.29,0.4
GEOB1112-4,-5.7783,-10.75,3125,2.63,108,C. wuellerstorfi,3.38,0.55
GEOB1112-4,-5.7783,-10.75,3125,2.68,110.0714286,C. wuellerstorfi,3.32,0.63
GEOB1112-4,-5.7783,-10.75,3125,2.73,112.1428571,C. wuellerstorfi,3.11,0.63
GEOB1112-4,-5.7783,-10.75,3125,2.78,114.2142857,C. wuellerstorfi,3.14,0.63
GEOB1112-4,-5.7783,-10.75,3125,2.83,116.2857143,C. wuellerstorfi,2.82,0.82
GEOB1112-4,-5.7783,-10.75,3125,2.88,118.3571429,C. wuellerstorfi,2.62,0.88
GEOB1112-4,-5.7783,-10.75,3125,2.93,120.4285714,C. wuellerstorfi,2.68,0.68
GEOB1112-4,-5.7783,-10.75,3125,2.98,122.5,C. wuellerstorfi,2.7,0.78
GEOB1112-4,-5.7783,-10.75,3125,3.03,124.5714286,C. wuellerstorfi,3.11,0.64
GEOB1112-4,-5.7783,-10.75,3125,3.08,126.6428571,C. wuellerstorfi,2.37,0.64
GEOB1112-4,-5.7783,-10.75,3125,3.13,128.7142857,C. wuellerstorfi,3.57,0.41
GEOB1112-4,-5.7783,-10.75,3125,3.18,130.7857143,C. wuellerstorfi,3.37,0.34
GEOB1112-4,-5.7783,-10.75,3125,3.23,132.8571429,C. wuellerstorfi,4.02,-0.01
GEOB1112-4,-5.7783,-10.75,3125,3.28,134.9285714,C. wuellerstorfi,4.12,0.27
GEOB1112-4,-5.7783,-10.75,3125,3.33,137,C. wuellerstorfi,4.24,0.19
GEOB1112-4,-5.7783,-10.75,3125,3.38,138.6666667,C. wuellerstorfi,4.26,0.04
